CustomerID,EducationCode,MaritalStatusCode,Year_Birth,Dt_Customer,Income,Kidhome,Teenhome,Recency,ComplainFlag,AcceptedCmp1,AcceptedCmp2
7875,Graduation,Married,1949,29-04-2014,72025.0,0,0,46,0,1,0
7072,Graduation,Married,1973,29-03-2013,67432.0,0,1,69,0,0,0
6255,Master,Together,1952,03-06-2014,70545.0,0,1,29,0,0,0
6516,Basic,Married,1989,18-03-2013,17487.0,1,0,37,0,0,0
5564,Graduation,Together,1969,09-08-2012,62882.0,0,1,26,0,0,0
5682,PhD,Single,1953,23-03-2013,64108.0,0,1,8,0,0,0
7458,Master,Together,1956,06-03-2013,34941.0,1,1,26,0,0,0
5237,PhD,Single,1950,01-01-2014,48767.0,1,2,79,0,0,0
7761,2n Cycle,Together,1978,01-08-2013,38702.0,1,0,71,0,0,0
5278,Graduation,Married,1964,25-01-2014,82224.0,0,0,83,0,1,0
3560,Graduation,Together,1952,12-05-2013,83844.0,0,0,57,0,0,0
7235,2n Cycle,Married,1975,09-12-2013,17003.0,1,0,37,0,0,0
10548,Graduation,Single,1995,09-03-2014,71163.0,0,0,30,0,0,0
2281,Graduation,Single,1970,15-09-2013,33697.0,1,0,34,0,0,0
4073,2n Cycle,Married,1954,29-01-2014,63564.0,0,0,0,0,0,0
6974,PhD,Together,1972,31-12-2013,83443.0,0,0,89,0,0,0
7938,PhD,Together,1958,03-10-2013,51518.0,0,1,92,0,0,0
7094,Graduation,Widow,1975,25-12-2013,58330.0,0,1,87,0,0,0
3667,Graduation,Married,1969,28-02-2013,80952.0,0,0,20,0,1,0
7723,Graduation,Together,1979,02-05-2014,75507.0,0,0,56,0,0,0
3870,2n Cycle,Together,1978,09-02-2013,63855.0,0,0,28,0,0,0
4012,PhD,Together,1972,11-08-2012,62220.0,0,1,55,0,0,0
5909,Graduation,Married,1964,19-09-2013,58512.0,0,1,25,0,0,0
10470,Master,Married,1979,15-03-2013,40662.0,1,0,0,0,0,0
6488,PhD,Married,1959,06-04-2014,38829.0,0,1,86,0,0,0
10270,2n Cycle,Married,1981,03-10-2013,35523.0,1,0,8,0,0,0
6887,Graduation,Single,1967,24-04-2014,79146.0,1,1,33,0,0,0
6406,Master,Married,1988,28-10-2013,78285.0,0,0,13,0,0,0
7573,PhD,Single,1978,10-05-2013,31626.0,1,0,12,0,0,0
4508,Graduation,Single,1952,22-05-2014,75127.0,0,0,92,0,0,0
221,Graduation,Married,1955,27-04-2013,48726.0,0,1,90,0,0,0
5331,Graduation,Married,1977,11-09-2012,74985.0,0,0,8,0,0,0
1911,Graduation,Together,1987,05-09-2012,67430.0,0,0,6,0,0,0
20,2n Cycle,Married,1965,01-09-2013,46891.0,0,1,91,0,0,0
8786,Master,Married,1956,26-05-2013,62058.0,0,1,52,0,0,0
10582,Graduation,Married,1979,03-07-2013,72063.0,0,1,3,0,0,0
1915,PhD,Married,1951,12-12-2013,78939.0,0,0,57,0,0,0
8897,Graduation,Single,1965,24-04-2013,42720.0,1,1,9,0,0,0
2371,Graduation,Married,1972,13-04-2013,33622.0,1,1,22,0,0,0
4303,PhD,Together,1957,08-12-2012,6835.0,0,1,76,0,0,0
6825,Graduation,Together,1953,06-03-2013,41452.0,1,1,86,0,0,0
1072,PhD,Single,1965,30-08-2013,40760.0,0,1,64,0,0,0
4964,PhD,Together,1958,26-01-2014,74250.0,0,0,90,0,0,0
2461,Master,Single,1955,18-12-2013,51124.0,1,1,79,0,0,0
10736,Graduation,Single,1971,12-09-2013,72258.0,0,1,28,0,0,0
3194,PhD,Single,1974,05-04-2014,71466.0,0,0,86,0,0,0
10839,Graduation,Together,1976,14-04-2014,36283.0,1,1,42,0,0,0
49,Graduation,Single,1970,11-05-2014,20587.0,1,0,39,0,0,0
4290,Graduation,Married,1972,19-03-2014,30467.0,1,0,8,0,0,0
10219,Graduation,Together,1972,18-06-2013,31590.0,1,0,40,0,0,0
4211,Basic,Married,1986,29-10-2012,20425.0,1,0,5,0,0,0
1135,Master,Together,1960,15-02-2014,17144.0,1,1,96,0,0,0
6299,PhD,Divorced,1968,02-01-2013,42564.0,0,1,28,0,0,0
10846,Master,Married,1978,29-05-2014,43783.0,1,0,22,0,0,0
347,Graduation,Divorced,1976,08-09-2012,40780.0,0,1,30,0,0,0
6543,Master,Together,1945,15-01-2013,62847.0,0,0,45,0,0,0
10446,PhD,Married,1957,07-11-2012,82017.0,0,0,58,0,1,0
3479,Graduation,Single,1950,19-07-2013,16813.0,0,0,49,0,0,0
11075,Graduation,Married,1978,29-10-2013,51267.0,1,1,37,0,0,0
4442,Graduation,Single,1961,05-04-2013,46524.0,0,1,70,0,0,0
199,Master,Single,1962,20-01-2013,45183.0,0,0,33,0,0,0
6722,PhD,Married,1954,28-06-2014,70421.0,0,1,98,0,0,0
796,2n Cycle,Divorced,1965,23-10-2012,60161.0,0,1,17,0,0,0
3749,Graduation,Together,1973,02-03-2013,73926.0,0,0,54,0,0,0
8523,Graduation,Married,1968,14-12-2013,19329.0,1,0,39,0,0,0
310,Master,Married,1970,13-12-2013,61872.0,0,1,81,0,0,0
8629,Graduation,Widow,1956,26-03-2013,46984.0,1,1,71,0,0,0
236,Graduation,Married,1951,19-01-2013,34838.0,1,1,62,0,0,0
9930,PhD,Single,1944,05-11-2013,82716.0,0,0,8,0,0,0
3483,Graduation,Married,1958,06-04-2013,48192.0,0,0,76,0,1,1
4599,Master,Married,1976,04-11-2013,49681.0,0,2,66,0,0,0
7326,Master,Married,1971,23-03-2014,56850.0,0,1,83,0,0,0
7352,Graduation,Married,1957,21-10-2013,55267.0,0,1,28,0,0,0
2350,Graduation,Married,1972,22-03-2013,59666.0,1,1,87,0,0,0
9145,Graduation,Single,1972,06-04-2013,72504.0,0,1,43,0,0,0
2964,Graduation,Married,1981,16-10-2013,26872.0,0,0,0,0,0,0
5585,Graduation,Single,1972,20-04-2013,21359.0,1,0,1,0,0,0
9687,Graduation,Single,1975,31-05-2014,73170.0,0,0,1,0,0,0
3732,Master,Married,1955,04-02-2013,52750.0,0,1,72,0,0,0
6303,PhD,Together,1986,23-11-2013,91820.0,0,0,72,0,0,0
11176,PhD,Together,1970,12-05-2014,65968.0,0,1,12,0,0,0
2986,Graduation,Married,1976,12-03-2014,30772.0,1,1,89,0,0,0
7462,Graduation,Single,1954,24-11-2012,22507.0,0,0,67,0,0,0
3900,Graduation,Married,1972,29-03-2014,65685.0,0,1,54,0,0,0
7034,2n Cycle,Married,1978,01-09-2013,25804.0,1,0,34,0,0,0
9493,PhD,Single,1980,05-05-2013,76412.0,0,0,15,0,1,0
1143,Graduation,Married,1972,08-08-2013,22063.0,1,0,43,0,0,0
1,Graduation,Single,1961,15-06-2014,57091.0,0,0,0,0,0,1
3855,Graduation,Married,1963,18-04-2013,22419.0,0,0,74,0,0,0
5536,Graduation,Together,1959,22-05-2013,87771.0,0,1,61,0,1,1
5989,2n Cycle,Divorced,1959,16-04-2013,78353.0,0,1,51,0,0,0
9499,Graduation,Married,1954,07-05-2013,93404.0,1,2,97,0,0,0
6768,Graduation,Divorced,1962,12-01-2013,37859.0,1,2,75,0,0,0
2150,PhD,Widow,1958,11-05-2013,80995.0,0,1,83,0,0,0
6646,Graduation,Together,1984,01-03-2014,16529.0,1,0,23,0,0,0
4887,PhD,Divorced,1976,22-11-2013,55412.0,1,1,65,0,0,0
8560,Graduation,Single,1992,10-09-2012,48789.0,0,0,94,0,0,0
3321,PhD,Together,1967,05-05-2013,56575.0,0,2,42,0,0,0
11003,2n Cycle,Together,1980,02-10-2013,25130.0,1,0,10,0,0,0
10402,Graduation,Married,1967,14-02-2013,35441.0,1,1,94,0,0,0
9904,Graduation,Married,1956,29-03-2013,71391.0,0,1,50,0,0,0
6141,Master,Single,1972,25-04-2013,49494.0,1,0,46,0,0,0
5687,Graduation,Divorced,1980,23-09-2012,81702.0,0,0,98,0,0,0
10856,2n Cycle,Single,1980,02-07-2013,45889.0,0,1,42,0,0,0
5121,Graduation,Single,1977,21-03-2014,56628.0,0,1,30,0,0,0
4186,Graduation,Together,1950,05-08-2013,34026.0,1,1,11,0,0,0
368,Graduation,Married,1974,29-11-2012,40049.0,0,1,61,0,0,0
3312,Graduation,Single,1988,12-05-2014,34176.0,1,0,12,0,0,0
11121,Graduation,Married,1981,10-11-2012,19419.0,1,0,76,0,0,0
5332,2n Cycle,Married,1960,27-07-2013,82504.0,0,0,2,0,0,0
5848,Graduation,Together,1970,13-01-2014,81205.0,0,0,43,0,0,1
10343,2n Cycle,Single,1991,29-09-2012,61618.0,0,0,27,0,0,0
5935,Master,Single,1956,24-12-2012,55284.0,0,1,60,0,0,0
2895,Graduation,Single,1963,23-10-2013,49980.0,0,1,79,0,0,0
10262,Graduation,Married,1980,10-05-2013,15072.0,2,0,96,0,0,0
7848,Graduation,Single,1974,13-06-2013,49166.0,0,1,17,0,0,0
9477,PhD,Married,1954,11-01-2014,65324.0,0,1,0,0,0,0
4856,2n Cycle,Married,1957,06-11-2012,82347.0,0,0,38,0,1,0
7186,PhD,Together,1966,26-05-2014,30843.0,1,1,43,0,0,0
5794,PhD,Married,1974,17-03-2014,46374.0,0,1,1,0,1,0
1456,Graduation,Single,1979,01-04-2013,60474.0,0,1,25,0,0,0
4877,Master,Married,1973,04-03-2014,38576.0,0,1,2,0,0,0
425,Graduation,Married,1985,19-02-2013,55357.0,2,0,66,0,0,0
3007,Graduation,Together,1966,04-10-2012,37758.0,1,1,49,0,0,0
1031,2n Cycle,Married,1989,05-05-2013,85710.0,0,0,5,0,0,0
4297,Graduation,Together,1969,26-01-2014,23228.0,1,0,71,0,0,0
807,Master,Together,1969,15-02-2014,44602.0,1,1,35,0,0,0
9553,Graduation,Married,1987,09-01-2013,7500.0,0,0,94,0,0,0
4271,2n Cycle,Together,1989,04-10-2012,38683.0,1,0,80,0,0,0
4120,2n Cycle,Single,1975,17-12-2013,49514.0,1,0,61,0,0,0
2036,PhD,Together,1973,11-06-2013,57906.0,0,1,29,0,0,0
115,Master,Single,1966,26-03-2013,43456.0,0,1,0,0,0,0
4259,Master,Single,1986,24-09-2013,19485.0,2,0,80,0,0,0
8687,Graduation,Together,1978,06-05-2013,53172.0,0,1,54,0,0,0
2447,Graduation,Together,1979,17-10-2012,30545.0,1,0,71,0,0,0
10140,PhD,Together,1983,28-09-2013,70123.0,0,0,27,0,0,1
9353,Graduation,Single,1959,06-01-2014,62450.0,0,1,61,0,0,0
3623,Graduation,Together,1976,11-06-2014,21675.0,1,0,55,0,0,0
738,2n Cycle,Single,1981,04-04-2014,42395.0,1,1,35,0,0,0
7631,Master,Together,1978,06-10-2013,61346.0,1,0,34,0,0,0
4789,Graduation,Together,1953,17-09-2013,80812.0,0,0,95,0,1,0
773,Master,Divorced,1971,30-06-2013,42835.0,1,1,64,0,0,0
10602,Graduation,Married,1983,14-02-2013,39922.0,1,0,30,0,0,0
1446,Master,Single,1956,05-04-2014,86424.0,0,0,12,0,0,0
3270,2n Cycle,Together,1978,17-01-2013,17117.0,1,0,96,0,0,0
8443,Graduation,Single,1972,10-02-2014,24762.0,1,0,16,0,0,0
9653,Graduation,Married,1975,16-10-2012,35797.0,0,1,16,0,0,0
8916,Graduation,Divorced,1975,23-07-2013,36627.0,2,0,78,0,0,0
8017,2n Cycle,Married,1981,19-06-2014,51111.0,1,1,83,0,0,0
5830,PhD,Single,1972,12-09-2012,86857.0,0,0,96,0,0,0
4597,PhD,Together,1970,02-07-2013,82072.0,0,0,67,0,0,0
7023,PhD,Single,1953,26-11-2012,46231.0,2,1,87,0,0,0
8086,Graduation,Married,1959,11-12-2013,42243.0,1,1,34,0,0,0
8825,Graduation,Together,1962,01-04-2013,51195.0,1,1,46,0,0,0
2930,Master,Single,1978,16-12-2013,68092.0,0,0,7,0,0,0
1928,Graduation,Married,1973,09-02-2013,31814.0,1,0,73,0,0,0
7108,Master,Widow,1965,08-09-2012,51390.0,1,1,54,0,0,0
10925,Graduation,Married,1983,14-01-2014,76630.0,0,0,93,0,0,0
9960,Basic,Single,1991,30-04-2014,26868.0,1,0,52,0,0,0
8800,PhD,Divorced,1943,01-02-2013,48948.0,0,0,53,0,0,0
9224,PhD,Single,1972,12-12-2012,55260.0,0,1,81,0,0,0
5519,Graduation,Together,1956,07-08-2013,64090.0,0,1,8,0,0,0
5046,Graduation,Divorced,1958,23-01-2014,78331.0,0,1,97,0,0,0
7037,PhD,Married,1974,11-08-2013,37087.0,1,0,50,0,0,0
905,Graduation,Divorced,1986,22-10-2013,21846.0,1,0,38,0,0,0
8624,Graduation,Married,1958,06-02-2013,81320.0,0,0,61,0,0,0
8945,Graduation,Divorced,1970,16-08-2013,54137.0,0,1,46,0,0,0
6445,Graduation,Together,1967,14-07-2013,66825.0,0,0,73,0,0,0
2727,Graduation,Together,1973,04-12-2013,57100.0,0,0,19,0,0,0
6404,Graduation,Together,1969,24-03-2013,58917.0,1,2,10,0,0,0
11074,Graduation,Single,1977,09-04-2014,85072.0,0,0,94,0,0,0
10150,Graduation,Single,1961,21-11-2013,86429.0,0,0,10,0,1,0
1968,Graduation,Widow,1971,02-12-2013,45684.0,1,0,37,0,0,0
6534,Graduation,Together,1974,04-01-2014,47889.0,1,0,94,0,0,0
9485,PhD,Married,1986,10-03-2014,45921.0,0,0,23,0,0,0
7053,PhD,Single,1966,29-06-2013,78420.0,0,0,75,0,0,0
4654,Graduation,Together,1992,07-11-2013,75114.0,0,0,40,0,0,0
9760,PhD,Widow,1963,25-01-2013,52278.0,0,1,24,0,0,0
1048,Master,Married,1972,14-07-2013,35641.0,1,0,11,0,0,0
10619,Graduation,Single,1994,03-12-2012,95529.0,0,0,29,0,0,0
9308,Graduation,Married,1954,11-05-2013,62820.0,0,0,51,0,0,0
10505,Master,Together,1960,26-12-2013,73113.0,0,0,86,0,0,0
8362,PhD,Married,1982,07-08-2013,84169.0,0,0,9,0,0,0
2625,2n Cycle,Single,1954,17-11-2013,42607.0,0,1,30,0,0,0
4637,PhD,Single,1954,18-05-2013,74637.0,0,0,73,0,1,0
9972,PhD,Together,1955,13-04-2014,46015.0,1,1,25,0,0,1
4483,Graduation,Single,1993,17-04-2013,72354.0,0,0,67,0,0,0
4487,Master,Single,1969,24-01-2013,39858.0,1,0,67,0,0,0
4988,PhD,Married,1948,04-05-2014,34469.0,1,1,58,0,0,0
8931,Graduation,Together,1986,18-05-2014,83033.0,1,0,82,0,1,0
5871,Master,Together,1979,31-08-2012,24401.0,0,0,98,0,0,0
2008,Graduation,Married,1978,10-02-2014,77583.0,0,0,93,0,1,0
3139,2n Cycle,Single,1982,30-12-2013,74116.0,0,0,53,0,0,0
10037,Graduation,Single,1993,04-05-2014,74293.0,0,0,66,0,0,0
10673,PhD,Married,1976,17-11-2013,68397.0,0,1,6,0,0,0
5303,PhD,Together,1974,08-04-2014,79632.0,0,0,42,0,0,0
538,Graduation,Single,1989,10-02-2014,46107.0,1,0,78,0,0,0
7922,PhD,Single,1951,12-08-2012,64950.0,0,1,29,0,0,0
5692,Basic,Married,1989,22-12-2012,25443.0,1,0,82,0,0,0
4843,Graduation,Single,1952,22-05-2014,75127.0,0,0,92,0,0,0
6383,PhD,Together,1971,25-05-2014,32892.0,1,0,78,0,0,0
1628,Graduation,Together,1971,24-10-2013,71796.0,0,0,54,0,0,0
1204,PhD,Married,1970,22-05-2013,67536.0,0,1,45,0,1,0
3673,Graduation,Single,1971,14-07-2013,55239.0,0,1,59,0,0,0
760,PhD,Divorced,1975,09-08-2013,60554.0,1,0,8,0,0,0
8957,2n Cycle,Single,1952,10-06-2013,64831.0,1,1,51,0,0,0
4128,PhD,Together,1962,20-07-2013,56067.0,0,1,51,0,0,0
6810,Graduation,Divorced,1983,28-05-2013,82025.0,0,0,76,0,0,0
5386,Graduation,Together,1953,04-03-2013,94384.0,0,0,62,0,1,0
8700,Basic,Single,1986,22-12-2012,14906.0,0,0,86,0,0,0
3202,PhD,Married,1987,01-10-2012,51563.0,0,0,60,0,0,0
1328,2n Cycle,Married,1982,16-02-2014,57937.0,0,1,56,0,0,0
8405,Graduation,Divorced,1979,30-09-2013,68274.0,1,1,83,0,0,0
6515,Graduation,Together,1977,06-12-2013,39771.0,1,0,92,0,0,0
2882,2n Cycle,Divorced,1975,01-10-2012,67893.0,0,1,31,0,0,0
7574,PhD,Together,1979,10-05-2014,27922.0,1,0,80,0,0,0
6387,PhD,Together,1976,08-05-2014,52190.0,1,1,39,0,0,0
5320,Master,Divorced,1973,29-01-2013,44051.0,1,1,20,0,0,0
5048,PhD,Single,1971,11-05-2013,42767.0,2,0,53,0,0,0
8146,Master,Together,1976,11-05-2014,46106.0,1,1,84,0,0,0
10031,PhD,Married,1976,10-02-2013,16927.0,1,1,50,0,0,0
5748,Graduation,Married,1965,01-12-2012,59754.0,0,1,96,0,0,0
2134,Graduation,Single,1952,17-08-2012,53700.0,0,1,94,0,0,0
1523,Graduation,Married,1973,07-05-2014,59041.0,1,1,25,0,0,0
9665,PhD,Divorced,1957,27-04-2013,54237.0,0,1,48,0,0,0
4640,Graduation,Divorced,1967,21-09-2012,70647.0,0,1,65,0,0,0
3635,PhD,Single,1962,07-05-2014,52597.0,0,1,69,0,0,0
3547,Master,Together,1969,30-12-2012,41021.0,1,0,12,0,0,0
2456,PhD,Married,1975,14-10-2013,40233.0,0,1,84,0,0,0
5633,Graduation,Married,1980,25-06-2014,50183.0,1,1,47,0,0,0
7801,Graduation,Together,1959,12-09-2013,54753.0,0,1,87,0,0,0
10489,Graduation,Married,1973,19-08-2013,92955.0,0,0,35,0,1,0
7011,Graduation,Married,1973,12-10-2012,33471.0,1,0,47,0,0,0
2620,PhD,Married,1974,13-04-2013,34596.0,1,0,48,0,0,0
3933,Graduation,Together,1980,13-10-2012,44010.0,1,0,46,0,0,0
10981,Graduation,Married,1988,02-02-2014,84219.0,0,0,27,0,0,0
1734,PhD,Together,1968,17-01-2013,40706.0,2,1,37,0,0,0
10995,2n Cycle,Married,1988,12-11-2012,15716.0,1,0,8,1,0,0
6357,2n Cycle,Divorced,1959,17-11-2013,59052.0,0,1,29,0,0,0
9209,Master,Together,1971,14-10-2012,80573.0,0,0,85,0,0,0
10286,Graduation,Married,1962,03-02-2014,83715.0,0,0,2,0,0,0
2611,Master,Together,1959,01-08-2012,82576.0,0,0,66,0,0,0
1600,Master,Married,1965,11-10-2013,56962.0,2,1,60,0,0,0
3308,Graduation,Married,1952,03-01-2014,35704.0,1,1,54,0,0,0
5407,Graduation,Together,1954,12-09-2013,53103.0,0,1,70,0,0,0
2166,2n Cycle,Widow,1960,12-07-2013,46779.0,1,1,55,0,0,0
3955,Graduation,Divorced,1965,22-06-2014,4861.0,0,0,20,0,0,0
6634,Master,Divorced,1979,07-08-2013,33462.0,1,0,78,0,0,0
3056,Graduation,Divorced,1978,14-10-2013,63693.0,0,1,63,0,0,0
5718,Graduation,Married,1950,15-08-2013,80763.0,0,0,17,0,1,0
6872,PhD,Married,1974,21-08-2013,65352.0,0,1,43,0,0,0
8164,PhD,Married,1978,25-11-2013,82170.0,0,0,13,0,0,0
4580,Graduation,Married,1969,25-10-2013,75759.0,0,0,46,0,1,0
9305,2n Cycle,Single,1976,12-05-2013,79689.0,0,0,65,0,0,0
453,PhD,Widow,1956,29-06-2014,35340.0,1,1,1,0,0,0
8545,Graduation,Divorced,1954,21-03-2014,85683.0,0,0,6,0,1,1
9850,2n Cycle,Married,1972,29-11-2012,24884.0,1,0,32,0,0,0
7378,Master,Together,1981,31-08-2012,42021.0,1,0,34,0,0,0
7646,Graduation,Single,1989,18-02-2014,64449.0,1,0,70,0,0,0
1640,Graduation,Divorced,1954,22-06-2014,64587.0,1,1,49,0,0,0
5184,Graduation,Single,1995,26-03-2014,34824.0,0,0,65,0,0,0
8492,Graduation,Together,1978,09-11-2013,75437.0,0,0,25,0,1,0
11188,Graduation,Together,1957,25-02-2014,26091.0,1,1,84,0,0,0
1212,Graduation,Married,1973,13-08-2013,52845.0,1,0,7,0,0,0
9097,Graduation,Divorced,1956,03-11-2013,46086.0,0,1,34,0,0,0
10473,PhD,Widow,1956,10-09-2012,78028.0,0,1,38,0,0,0
7962,PhD,Single,1987,09-10-2013,95169.0,0,0,1,0,1,0
9984,2n Cycle,Married,1981,27-03-2013,56337.0,1,1,25,0,1,0
5527,Graduation,Together,1987,13-02-2013,22434.0,1,0,25,0,0,0
6374,PhD,Married,1954,17-05-2013,36930.0,0,1,50,0,0,0
7453,Graduation,Single,1954,02-02-2013,36130.0,0,1,46,0,0,0
8952,Master,Married,1953,05-11-2012,65569.0,0,1,96,0,0,0
241,Graduation,Together,1952,12-05-2013,83844.0,0,0,57,0,0,0
8975,Graduation,Married,1968,26-01-2014,19514.0,1,1,47,0,0,0
6119,PhD,Single,1963,10-05-2013,36736.0,1,1,52,0,0,0
5236,Graduation,Together,1979,25-08-2012,77568.0,0,1,30,0,1,0
5723,PhD,Together,1976,11-01-2014,49187.0,0,1,63,0,0,0
1710,Graduation,Single,1978,07-03-2013,30168.0,1,0,51,0,0,0
1970,Master,Together,1968,10-09-2012,34053.0,0,1,14,0,0,0
5313,Master,Married,1971,18-04-2014,38196.0,1,1,20,0,0,0
10634,Master,Married,1951,19-04-2014,59412.0,0,0,56,0,0,0
7010,2n Cycle,Married,1965,07-04-2014,70924.0,0,0,41,0,0,0
8562,Graduation,Together,1969,28-05-2013,54165.0,0,0,72,0,0,0
3158,Graduation,Married,1973,03-01-2013,32300.0,1,0,1,0,0,0
4436,Graduation,Single,1976,20-02-2013,20180.0,0,0,27,0,0,0
5287,Graduation,Married,1973,19-06-2014,34961.0,1,0,77,0,0,0
2445,PhD,Together,1974,07-07-2013,28440.0,1,0,87,0,0,0
6059,PhD,Together,1953,04-03-2013,64504.0,1,2,81,0,0,0
4550,Master,Together,1966,24-06-2014,33564.0,0,1,51,0,0,0
4240,Graduation,Married,1978,03-11-2012,17345.0,1,0,79,0,0,0
8911,PhD,Married,1967,08-04-2013,56320.0,0,1,11,0,0,0
3706,Graduation,Single,1978,21-08-2013,28647.0,1,0,54,0,0,0
3628,Basic,Single,1987,29-01-2013,15038.0,1,0,93,0,0,0
10175,PhD,Divorced,1958,01-08-2013,32173.0,0,1,0,0,0,0
8985,2n Cycle,Together,1964,04-11-2012,68316.0,0,1,54,0,0,0
5204,Graduation,Together,1971,29-06-2013,74538.0,0,0,21,0,0,0
9220,Graduation,Single,1971,17-01-2013,91700.0,0,0,58,0,0,0
9888,Graduation,Together,1969,25-06-2014,68695.0,0,0,3,0,0,0
5263,2n Cycle,Married,1977,22-01-2013,31056.0,1,0,99,0,0,0
1020,Graduation,Married,1973,12-05-2014,79593.0,0,0,70,0,0,0
9503,Graduation,Single,1980,29-08-2012,28071.0,0,0,65,0,0,0
10613,PhD,Together,1958,26-02-2014,37334.0,1,1,44,0,0,0
67,Master,Single,1972,18-09-2013,46423.0,1,1,6,0,0,0
6019,PhD,Married,1971,30-03-2014,37126.0,1,0,9,0,0,0
5863,Graduation,Married,1953,29-05-2013,47703.0,0,1,95,0,0,0
3717,Graduation,Married,1959,23-04-2014,61180.0,0,1,70,0,0,0
6730,Graduation,Married,1954,03-11-2012,38998.0,1,1,92,1,0,0
10749,Graduation,Single,1991,18-09-2012,8028.0,0,0,62,0,0,0
4998,Graduation,Together,1962,23-05-2014,76081.0,0,0,85,0,1,0
6287,Graduation,Together,1986,30-07-2013,34728.0,1,0,2,0,0,0
5985,Master,Single,1965,13-10-2012,33168.0,0,1,0,0,0,0
4754,Master,Married,1966,25-09-2013,33585.0,0,1,91,0,0,0
4002,PhD,Married,1960,13-10-2013,77037.0,0,1,3,0,0,0
8870,Graduation,Together,1984,13-11-2012,35196.0,1,0,68,0,0,0
966,Graduation,Married,1966,05-07-2013,44529.0,0,1,98,0,0,0
4767,2n Cycle,Married,1965,07-04-2014,70924.0,0,0,41,0,0,0
9725,PhD,Together,1966,05-06-2014,28764.0,1,1,16,0,0,0
4475,PhD,Married,1949,16-02-2013,69098.0,0,0,82,0,0,0
5740,2n Cycle,Divorced,1970,14-02-2013,25959.0,1,1,1,0,0,0
5731,Master,Married,1983,05-04-2013,27100.0,1,0,64,0,0,0
7290,Graduation,Single,1985,05-10-2012,70596.0,0,0,68,0,0,0
3846,Graduation,Married,1974,29-08-2012,42557.0,0,1,98,0,0,0
8104,PhD,Married,1951,09-08-2013,53312.0,0,0,32,0,0,0
4507,Graduation,Single,1952,27-11-2012,72228.0,0,0,87,0,0,0
11013,Graduation,Together,1987,31-03-2013,67605.0,0,0,84,0,0,0
4491,Master,Married,1949,01-10-2012,62845.0,1,1,3,0,0,0
3759,Graduation,Together,1958,25-07-2013,65196.0,0,2,34,0,0,0
1162,PhD,Single,1987,10-01-2013,42000.0,0,0,23,0,0,0
2055,PhD,Divorced,1973,19-05-2014,35860.0,1,1,37,0,0,0
10766,PhD,Married,1964,11-04-2014,65526.0,0,1,22,0,0,0
4415,Graduation,Married,1961,12-09-2012,16860.0,1,1,19,0,0,0
3005,Graduation,Single,1992,01-05-2014,83528.0,0,0,7,0,1,0
2223,2n Cycle,Divorced,1965,03-08-2012,64176.0,0,1,52,0,0,0
4817,Graduation,Divorced,1956,04-08-2012,22304.0,0,0,91,0,0,0
2875,Graduation,Married,1978,04-03-2014,67023.0,0,0,93,1,0,0
10536,PhD,Together,1971,25-05-2014,32892.0,1,0,78,0,0,0
11112,Graduation,Together,1966,03-12-2012,70713.0,0,1,23,0,0,0
3807,Graduation,Together,1955,30-11-2012,59925.0,0,1,83,0,0,0
9197,Graduation,Married,1953,24-02-2014,39722.0,0,1,92,0,0,0
10832,Graduation,Together,1958,18-07-2013,46610.0,0,0,4,0,0,0
6421,Graduation,Together,1961,03-07-2013,88347.0,0,0,32,0,1,0
4207,PhD,Married,1981,01-05-2013,87171.0,0,0,27,0,0,0
577,2n Cycle,Together,1976,20-08-2013,26907.0,1,1,10,0,0,0
10855,Master,Single,1968,22-01-2014,50014.0,1,0,9,0,0,0
3081,PhD,Married,1978,22-04-2013,41014.0,1,0,65,0,0,0
3535,Graduation,Single,1965,17-03-2014,66294.0,0,0,68,0,0,0
247,Graduation,Married,1971,17-11-2012,36715.0,1,0,16,0,0,0
8707,Graduation,Married,1956,22-08-2012,79456.0,0,0,12,0,0,0
9523,Graduation,Together,1982,17-08-2013,40479.0,1,0,95,0,0,0
6072,Master,Single,1970,02-02-2013,75345.0,0,0,16,0,1,0
6295,Graduation,Married,1977,04-02-2013,54233.0,0,1,46,0,0,0
10914,Graduation,Single,1970,12-10-2013,24163.0,1,1,3,0,0,0
1509,PhD,Together,1958,04-01-2013,84460.0,0,0,80,0,1,1
5577,Graduation,Together,1983,03-05-2014,43776.0,1,0,77,0,0,0
7348,PhD,Single,1958,17-03-2014,71691.0,0,0,0,0,0,0
1127,PhD,Married,1973,29-05-2014,85844.0,0,0,62,0,0,0
1833,PhD,Single,1974,26-04-2014,39190.0,1,0,91,0,0,0
4944,Graduation,Together,1959,23-08-2013,71367.0,0,0,24,0,0,0
9080,PhD,Single,1972,22-06-2013,38578.0,1,1,2,0,0,0
6466,PhD,Married,1965,12-03-2014,57236.0,1,1,22,0,0,0
9964,Graduation,Single,1979,07-08-2013,61825.0,0,1,56,0,0,0
4790,Graduation,Divorced,1958,02-06-2014,79803.0,0,1,54,0,0,0
10245,2n Cycle,Single,1986,31-10-2012,80910.0,0,0,71,0,0,0
1109,Master,Together,1982,23-04-2013,27590.0,1,0,38,0,0,0
6001,Graduation,Married,1979,02-01-2013,56775.0,0,1,62,0,0,0
5538,Graduation,Divorced,1975,08-10-2013,83829.0,0,0,78,0,1,0
10552,2n Cycle,Married,1979,20-05-2013,54210.0,0,1,18,0,0,0
